name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FFT_Mag,FreqControl2,FeatureScaler2,K10N,None,0.698180899083685,0.03223237540971393,0.7044744318181818,0.02932579352132063
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FFT_Mag,FreqControl2,FeatureScaler2,K15N,None,0.684586653833141,0.033615512972273116,0.6925426136363637,0.030428825293922844
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FFT_Sq,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 31.622776601683793, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.0001}",0.8474493757281361,0.019604920965097916,0.8480823863636363,0.019620663104193085
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass1,None,0.8685074110627425,0.018703561031392008,0.8687973484848485,0.018454918543617607
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass2,None,0.8689448412706312,0.01742317844578478,0.8692945075757575,0.017259139740394214
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass3,None,0.8657368140759438,0.020388728619086773,0.8661931818181817,0.020262938848334657
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FFT_Sq,FreqControl2,FeatureScaler2,K5N,None,0.6837378213689929,0.030050920909317432,0.6894176136363637,0.028997603394145637
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FFT_Sq,FreqControl2,FeatureScaler2,K10N,None,0.6762318775366097,0.03151160253938624,0.68125,0.02967039071288237
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FFT_Sq,FreqControl2,FeatureScaler2,K15N,None,0.6662516944361478,0.0340098215116631,0.6730350378787878,0.03133810718459502
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FreqControl1,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 31.622776601683793, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.001}",0.3393345651235935,0.022386883060735743,0.3440814393939394,0.022045843011130144
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FreqControl1,FreqControl2,FeatureScaler2,MLPClass1,None,0.3364025957529043,0.02233356783232234,0.3379498106060606,0.021973153443321337
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FreqControl1,FreqControl2,FeatureScaler2,MLPClass2,None,0.33650417128587085,0.025652371115341275,0.33828125,0.025613287497035977
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FreqControl1,FreqControl2,FeatureScaler2,MLPClass3,None,0.33758952694130023,0.020408304938313485,0.33946496212121213,0.02042030697064627
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FreqControl1,FreqControl2,FeatureScaler2,K5N,None,0.32538258605584425,0.03495260842112818,0.35769412878787876,0.02535155451352064
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FreqControl1,FreqControl2,FeatureScaler2,K10N,None,0.30321711946623287,0.039396564672494236,0.34322916666666664,0.02458380571930226
Concrete Tool Wear,hamming,0.4,0.5,1102,20,120,0.5,2756,16,1672907858.9913597,704,FreqControl1,FreqControl2,FeatureScaler2,K15N,None,0.28020232737229345,0.04232520327945416,0.3267045454545455,0.02613790756309425
