name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass2,None,0.8738550839038427,0.02208226349422748,0.8739027283511269,0.022350781793587418
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass3,None,0.8748622953933989,0.024044943908958654,0.87497034400949,0.024353762308056033
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Sq,FreqControl2,FeatureScaler2,K5N,None,0.6767650737781582,0.02811884693175976,0.6808125741399763,0.027522788380829714
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Sq,FreqControl2,FeatureScaler2,K10N,None,0.6671109847701184,0.035021275227233625,0.6705516014234877,0.03306182776549386
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Sq,FreqControl2,FeatureScaler2,K15N,None,0.6490757071975757,0.043360053100607095,0.6543297746144722,0.04037730358853553
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FreqControl1,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.001}",0.34814181618437934,0.03233928589597817,0.36082443653618035,0.02944036378306482
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FreqControl1,FreqControl2,FeatureScaler2,MLPClass1,None,0.3528230503407945,0.025825102903164074,0.3557829181494662,0.026088356478956017
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FreqControl1,FreqControl2,FeatureScaler2,MLPClass2,None,0.35133613679290826,0.024566726816834614,0.35453736654804274,0.02512223003970094
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FreqControl1,FreqControl2,FeatureScaler2,MLPClass3,None,0.3483891487829946,0.024328169351758223,0.3519276393831554,0.02433148870215335
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FreqControl1,FreqControl2,FeatureScaler2,K5N,None,0.3339940184114743,0.036860540770811724,0.3769276393831554,0.02635848727109551
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FreqControl1,FreqControl2,FeatureScaler2,K10N,None,0.32116915787694056,0.05268778571871414,0.36429418742586,0.035070186833381076
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FreqControl1,FreqControl2,FeatureScaler2,K15N,None,0.2994600065858491,0.05036218519996272,0.34934756820877816,0.03230516219912678
