application,num_splits,num_samples,test_ratio,window_duration,window_overlap,window_shape,stand1,fft,stand2,classifier,mean_score,std_dev
cap mat.,100,320,0.25,0.2,0.25,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.4512359541569254,0.046854322916965695
cap wear,100,3570,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,rbf_svm,0.9074737306704983,0.00833242759403178
cap wear,100,3570,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,rbf_svm,0.9035058436084746,0.007576428694439908
cap wear,100,3570,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,rbf_svm,0.9258748281396965,0.0072002924394497
cap wear,100,3570,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,rbf_svm,0.5621549669678617,0.062121986293744005
cap wear,100,3570,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,rbf_svm,0.8816755766276105,0.009153206718364223
cap wear,100,3570,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.8489850609715636,0.011264950727707253
cap wear,100,3570,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.9241854760582328,0.008907250519413622
cap wear,100,3570,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.674227713159913,0.012073033373311616
cap wear,100,3570,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9135179094358695,0.007337308366417697
cap wear,100,3570,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.9099895562578088,0.007878474416836404
cap wear,100,3570,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9387301421629896,0.006634031905518478
cap wear,100,3570,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.48865638396859995,0.052829319339027715
cap wear,100,3570,0.25,0.2,0.25,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.9659563031551994,0.00499585049369772
cap wear,100,3570,0.25,0.2,0.25,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.9659563031551994,0.00499585049369772
cap wear,100,3570,0.25,0.2,0.25,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.9659563031551994,0.00499585049369772
cap wear,100,3570,0.25,0.2,0.25,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.9017234965619507,0.008509696995776674
sg mat.,100,336,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,rbf_svm,0.5219001215787129,0.0503683143241295
sg mat.,100,336,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,rbf_svm,0.5196925604634763,0.05041909455428358
sg mat.,100,336,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,rbf_svm,0.521747871633062,0.05020461942857057
sg mat.,100,336,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,rbf_svm,0.36435985843579466,0.06680609180040407
sg mat.,100,336,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,rbf_svm,0.5142856252967991,0.04966158568186281
sg mat.,100,336,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.5148792392978582,0.049565285454352584
sg mat.,100,336,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.521321349292863,0.05034076933604222
sg mat.,100,336,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.19478922645660204,0.2871499476914032
sg mat.,100,336,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.5232976198551961,0.05047338784333077
sg mat.,100,336,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.5228454240149967,0.05044743123835135
sg mat.,100,336,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.5232976198551961,0.05047338784333077
sg mat.,100,336,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.5087326008734953,0.047699765678736884
sg mat.,100,336,0.25,0.2,0.25,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.5213833092119657,0.05029735085543044
sg mat.,100,336,0.25,0.2,0.25,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.5213833092119657,0.05029735085543044
sg mat.,100,336,0.25,0.2,0.25,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.5213833092119657,0.05029735085543044
sg mat.,100,336,0.25,0.2,0.25,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.48248360723518957,0.04368316475921323
sg wear,100,3540,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,rbf_svm,0.8964692581173683,0.009929421234426134
sg wear,100,3540,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,rbf_svm,0.8690452248557503,0.010023178714407706
sg wear,100,3540,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,rbf_svm,0.8990267520169035,0.009792553094164505
sg wear,100,3540,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,rbf_svm,0.46997476446238245,0.017728044555276986
sg wear,100,3540,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,rbf_svm,0.8438736065711858,0.010836292455227652
sg wear,100,3540,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.7930635988858781,0.012408326348994142
sg wear,100,3540,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.8708889745987727,0.010000958942052988
sg wear,100,3540,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.31282687389863106,0.05557431525938388
sg wear,100,3540,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.8923202405329427,0.009415967000471506
sg wear,100,3540,0.25,0.2,0.25,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.8697842254742659,0.009478473604359161
sg wear,100,3540,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.8893626292440568,0.010128081678771937
sg wear,100,3540,0.25,0.2,0.25,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.5624496760670666,0.015667441881942933
sg wear,100,3540,0.25,0.2,0.25,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.9478695629712209,0.007341870279410679
sg wear,100,3540,0.25,0.2,0.25,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.9478695629712209,0.007341870279410679
sg wear,100,3540,0.25,0.2,0.25,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.9478695629712209,0.007341870279410679
sg wear,100,3540,0.25,0.2,0.25,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.390476481141608,0.03698018508970645
