application,num_splits,num_samples,test_ratio,window_duration,window_overlap,window_shape,stand1,fft,stand2,classifier,mean_score,std_dev
cap wear,100,2792,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,linear_svm,0.9401823568049089,0.008015647361284227
cap wear,100,2792,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.6236683431835953,0.012492036180659891
cap wear,100,2792,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,linear_svm,0.7123683575148909,0.11017489570274437
cap wear,100,2792,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.915984507882826,0.009549398292960328
cap wear,100,2792,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,linear_svm,0.8488093692899804,0.011713362347579739
cap wear,100,2792,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.9133629287665805,0.008589013326374968
cap wear,100,2792,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,linear_svm,0.851919261770957,0.011678121322223275
cap wear,100,2792,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9362492926728074,0.008853710847625108
cap wear,100,2792,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,linear_svm,0.923625940075486,0.010050158206493975
cap wear,100,2792,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.5117298287037659,0.03271132845782567
cap wear,100,2792,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,linear_svm,0.82387885311916,0.04544794638346348
cap wear,100,2792,0.25,0.25,0.25,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.9645865615826019,0.006141212082004476
cap wear,100,2792,0.25,0.25,0.25,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,linear_svm,0.9219283329529611,0.00809859850320882
cap wear,100,2792,0.25,0.25,0.25,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.9645865615826019,0.006141212082004476
cap wear,100,2792,0.25,0.25,0.25,boxcar,FeatureScaler1,FreqControl,ScaleControl2,linear_svm,0.9219283329529611,0.00809859850320882
cap wear,100,2792,0.25,0.25,0.25,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.9645865615826019,0.006141212082004476
cap wear,100,2792,0.25,0.25,0.25,boxcar,ScaleControl1,FreqControl,FeatureScaler2,linear_svm,0.9219283329529611,0.00809859850320882
cap wear,100,2792,0.25,0.25,0.25,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.8982840421849655,0.0099855926453786
cap wear,100,2792,0.25,0.25,0.25,boxcar,ScaleControl1,FreqControl,ScaleControl2,linear_svm,0.7655790589999546,0.0688443762611493
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,rbf_svm,0.4964465169640134,0.054944625714395526
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,linear_svm,0.441989625413704,0.01716253302761637
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,rbf_svm,0.4951875178726987,0.055985554697027755
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,linear_svm,0.47399243817656306,0.019275640786757735
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,rbf_svm,0.49812124391240964,0.055831718558362116
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,linear_svm,0.43578345025311,0.02022503121890739
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,rbf_svm,0.27330587900665526,0.2293612556371716
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,linear_svm,0.4891709351041332,0.060216695651255585
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,rbf_svm,0.4844893663002959,0.05077683400623372
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,linear_svm,0.4305572627031008,0.04258874561576305
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.4888422494486372,0.056870671254109904
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,linear_svm,0.45014852416398726,0.019774577671102737
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.49789729544741,0.05527047455151291
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,linear_svm,0.42210579705400453,0.04004504545468127
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.17066159978000545,0.16349214181748425
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,linear_svm,0.5767451176697852,0.27118330470557406
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.4979900075710209,0.057390587963015
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,linear_svm,0.4669024173253704,0.011972412862010022
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.49983267015037874,0.06089659006760189
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,linear_svm,0.5589361433836032,0.17052484884458524
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.49822093773217524,0.05697475896584297
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,linear_svm,0.4749963833609768,0.009584751832298335
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.47744754264744976,0.04827081866798196
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,linear_svm,0.47839161601238517,0.048346641699575955
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.4989096584461937,0.05774339862790543
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,linear_svm,0.44128562599420335,0.02302337854729141
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.4989096584461937,0.05774339862790543
sg mat.,100,260,0.25,0.25,0.25,boxcar,FeatureScaler1,FreqControl,ScaleControl2,linear_svm,0.4413818494798211,0.0230152809565172
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.4989096584461937,0.05774339862790543
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FreqControl,FeatureScaler2,linear_svm,0.4412326639370275,0.023084667505220206
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.423145692725936,0.03525340419260849
sg mat.,100,260,0.25,0.25,0.25,boxcar,ScaleControl1,FreqControl,ScaleControl2,linear_svm,0.4748783815085739,0.09414364469438437
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,rbf_svm,0.8879707175366413,0.01205485824631709
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,linear_svm,0.7691881258700416,0.014031379787972779
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,rbf_svm,0.855115163837538,0.012900042306020487
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,linear_svm,0.7693563103163982,0.015349610666325172
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,rbf_svm,0.8878055804892724,0.011918864000287297
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,linear_svm,0.7262287626751069,0.013781881687605428
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,rbf_svm,0.47503074280382324,0.020807696587992162
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,linear_svm,0.1664526851421343,0.018174788516992564
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,rbf_svm,0.8400783535290378,0.013478334385300448
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,linear_svm,0.7921459316291801,0.014455198359041199
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.7882158498017175,0.014205262326836169
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,linear_svm,0.7731468525585076,0.01493678209581876
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.8603337789710782,0.013065311754499995
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,linear_svm,0.7680123012275238,0.014237438497996658
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.3049905637019011,0.04752193523601699
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,linear_svm,0.16444867838762736,0.0037317125989385935
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.884101358194043,0.012455100702222983
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,linear_svm,0.7254366826265862,0.014541450021038065
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.8536802198025286,0.012613937205074503
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,linear_svm,0.7384500452073078,0.013031569318439552
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.8795430523115688,0.012375951323926817
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,linear_svm,0.6985075344199663,0.01436768491043412
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.5730816030729159,0.01655862019572606
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,linear_svm,0.5819542055971637,0.034512935442839295
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.9469283707312743,0.007394515968214651
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,linear_svm,0.5687779498985326,0.014783630978848552
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.9469283707312743,0.007394515968214651
sg wear,100,2788,0.25,0.25,0.25,boxcar,FeatureScaler1,FreqControl,ScaleControl2,linear_svm,0.5687779498985326,0.014783630978848552
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.9469283707312743,0.007394515968214651
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FreqControl,FeatureScaler2,linear_svm,0.5687779498985326,0.014783630978848552
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.3406612852807293,0.027015657694735663
sg wear,100,2788,0.25,0.25,0.25,boxcar,ScaleControl1,FreqControl,ScaleControl2,linear_svm,0.16574405352794164,0.014062796719794329
